FECHA_PUBLICACION,OP,ENTIDAD,DISPOSITIVO,NUMERO,SUMILLA,LINK,FECHA_CORTE
20240328,2274643-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 080-2024-MINCETUR,Aprueban el Plan Estrategico Institucional (PEI) 2017 - 2027 Ampliado del Ministerio de Comercio Exterior y Turismo,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1M4VE1WQlRNV1ZMSExI,20240331
20240328,2274647-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 081-2024-MINCETUR,Aprueban el Plan Estrategico Sectorial Multianual (PESEM) 2024 -2030 del Sector Comercio Exterior y Turismo,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1dWVE1WQlRNV1ZMSExI,20240331
20240328,2274654-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 082-2024-MINCETUR,Delegan a la Camara de Comercio Industria Servicios Turismo y de la Produccion de Cusco la emision de Certificados de Origen de las mercancias originarias producidas en la Region Cusco,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1RNVU5WQlRNV1ZMSExI,20240331
20240328,2274657-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,No 083-2024-MINCETUR,Delegan a la Camara de Comercio Agricultura e Industria - Bagua la emision de Certificados de Origen de las mercancias originarias producidas en las regiones Amazonas Cajamarca y San Martin,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1dWVU5WQlRNV1ZMSExI,20240331
20240328,2274171-1,CULTURA,RESOLUCION DIRECTORAL,No 000060-2024-DGPA-VMPCIC/MC,Determinan la Proteccion Provisional del Paisaje Arqueologico Petroglifo Farallon Paujil ubicado en el distrito de Yuyapichis provincia de Puerto Inca departamento de Huanuco,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfXzlXV1Y5V1RNV1ZMSExI,20240331
20240328,2274794-1,CULTURA,RESOLUCION MINISTERIAL,No 000131-2024-MC,Crean el Grupo de Trabajo para la estandarizacion del formato de los proyectos editoriales y las publicaciones del Ministerio de Cultura,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1RNWVhXVlRNV1ZMSExI,20240331
20240328,2274145-1,DEFENSA,RESOLUCION MINISTERIAL,No 00276-2024-DE,Autorizan viaje de Jefe Institucional de la Agencia Espacial del Peru - CONIDA a EE.UU. en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1VOVE05V1RNV1ZMSExI,20240331
20240328,2274700-1,DEFENSA,RESOLUCION MINISTERIAL,No 00285-2024-DE,Aprueban el Plan Estrategico Sectorial Multianual PESEM 2024 - 2030 del Sector Defensa,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1lCWUJXVlRNV1ZMSExI,20240331
20240328,2274757-1,DEFENSA,RESOLUCION MINISTERIAL,No 00295-2024-DE,Autorizan viaje de oficial del Ejercito del Peru a Brasil en comision de servicios,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfX1dWVU5XVlRNV1ZMSExI,20240331
20240328,2274491-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,No 0062-2024-MIDAGRI,Aprueban el Plan Anual de Transferencia de Competencias Sectoriales a los Gobiernos Regionales y Locales del ano 2024 del Ministerio de Desarrollo Agrario y Riego,https://epdoc2.elperuano.pe/EpPo/DescargaINDA.asp?Referencias=NDNYQ1hDWENYQ0xIUzhZQlRNTEhZQkxIOVdfXzlXWVhUTVRNV1ZMSExI,20240331
