Fecha Publicación,OP,Entidad,Dispositivo,Número,Sumilla,Link,Fecha Corte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358737-1,DEFENSA,RESOLUCION DIRECTORAL,N° 1075-2024 MGP/DICAPI,Aprueban Disposiciones complementarias para la formación certificación y seguridad de las operaciones del personal de buzos y de las empresas que realizan trabajos submarinos y de salvamento y dictan otras disposiciones,https://busquedas.elperuano.pe/dispositivo/NL/2358737-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358833-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION,N° D000001-2025-MIDAGRI-SERFOR-DE,Delegan facultades en diversos funcionarios del SERFOR para el año fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358833-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358868-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION,N° D000003-2025-MIDIS/PNAECWM-,Designan Jefe de la Unidad Territorial Lima Metropolitana y Callao del Programa Nacional de Alimentación Escolar Comunitaria Wasi Mikuna,https://busquedas.elperuano.pe/dispositivo/NL/2358868-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358813-1,INTERIOR,RESOLUCION SUPREMA,N° 001-2025-IN,Asignan a Oficial Superior PNP en el cargo de Agregado Policial Adjunto en la Embajada del Perú en la República de Chile,https://busquedas.elperuano.pe/dispositivo/NL/2358813-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2359064-1,PRODUCE,RESOLUCION MINISTERIAL,N° 000001-2025-PRODUCE,Delegan diversas facultades y atribuciones en funcionarios del Ministerio y titulares de organismos públicos adscritos para el Año Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2359064-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2359046-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,N° 0001-2025-RE,Designan Agregado a la Embajada del Perú en el Reino de los Países Bajos,https://busquedas.elperuano.pe/dispositivo/NL/2359046-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358813-2,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",RESOLUCION SUPREMA,N° 001-2025-VIVIENDA,Aceptan renuncia de miembro del Consejo Directivo del OTASS en representación del Ministerio de Vivienda Construcción y Saneamiento,https://busquedas.elperuano.pe/dispositivo/NL/2358813-2,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358813-3,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",RESOLUCION SUPREMA,N° 002-2025-VIVIENDA,Designan representante del Ministerio de Vivienda Construcción y Saneamiento ante el Consejo Directivo del OTASS,https://busquedas.elperuano.pe/dispositivo/NL/2358813-3,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358694-1,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,RESOLUCION JEFATURAL,N° 269-2024-J/INEN,Autorizan transferencia financiera a favor del Poder Judicial,https://busquedas.elperuano.pe/dispositivo/NL/2358694-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358795-1,ORGANISMO SUPERVISOR DE LA INVERSIÓN EN ENERGÍA Y MINERÍA,RESOLUCION,N° 01-2024-OS/TSC,Aprueban Lineamientos Resolutivos del Tribunal de Solución de Controversias,https://busquedas.elperuano.pe/dispositivo/NL/2358795-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358804-1,INSTITUTO NACIONAL DE ESTADISTICA E INFORMATICA,RESOLUCION JEFATURAL,N° 001-2025-INEI,Aprueban Índices Unificados de Precios de la Construcción para las seis (6) Áreas Geográficas correspondientes al mes de diciembre de 2024,https://busquedas.elperuano.pe/dispositivo/NL/2358804-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358809-1,INSTITUTO NACIONAL DE ESTADISTICA E INFORMATICA,RESOLUCION JEFATURAL,N° 002-2025-INEI,Delegan facultades en el/la Secretario (a) General y el Director (a) Técnico (a) de la Oficina Técnica de Administración del INEI durante el Ejercicio Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358809-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358787-1,SUPERINTENDENCIA NACIONAL DE FISCALIZACIÓN LABORAL,RESOLUCION,N° 0002-2025-SUNAFIL,Designan Intendente Regional de la Intendencia Regional de Arequipa de la Superintendencia Nacional de Fiscalización Laboral - SUNAFIL,https://busquedas.elperuano.pe/dispositivo/NL/2358787-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358639-1,SUPERINTENDENCIA NACIONAL DE MIGRACIONES,RESOLUCION,N° 000001-2025-MIGRACIONES,Delegan facultades y atribuciones en diversos funcionarios de MIGRACIONES durante el Ejercicio Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358639-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358734-1,CORTE SUPREMA DE JUSTICIA,RESOLUCION ADMINISTRATIVA,N° 000001-2025-P-PJ,Disponen conformación de las Salas de la Corte Suprema de Justicia de la República,https://busquedas.elperuano.pe/dispositivo/NL/2358734-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358742-1,CORTE SUPREMA DE JUSTICIA,RESOLUCION ADMINISTRATIVA,N° 000002-2025-P-PJ,Designan Secretaria General de la Corte Suprema de Justicia de la República,https://busquedas.elperuano.pe/dispositivo/NL/2358742-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358669-1,BANCO CENTRAL DE RESERVA,CIRCULAR,N° 0001-2025-BCRP,Índice de reajuste diario a que se refiere el artículo 240º de la Ley General del Sistema Financiero y del Sistema de Seguros y Orgánica de la SBS correspondiente al mes de enero de 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358669-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358708-1,CONTRALORIA GENERAL DE LA REPUBLICA,RESOLUCION,N° 001-2025-CG,Separan definitivamente del cargo a Jefe del Órgano de Control Institucional de la Municipalidad Provincial de Canta dándose por terminada su designación,https://busquedas.elperuano.pe/dispositivo/NL/2358708-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358476-1,INSTITUCIONES EDUCATIVAS,RESOLUCION,N° 453-2024-UNTELS-R,Aprueban actualización del Manual de Clasificador de Cargos de la Universidad Nacional Tecnológica de Lima Sur,https://busquedas.elperuano.pe/dispositivo/NL/2358476-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358805-1,MINISTERIO PUBLICO,RESOLUCION,N° 2979-2024-MP-FN,Designan fiscal adjunto supremo titular en el despacho de la Fiscalía Suprema Especializada en delitos cometidos por Funcionarios Públicos,https://busquedas.elperuano.pe/dispositivo/NL/2358805-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358807-1,MINISTERIO PUBLICO,RESOLUCION,N° 2980-2024-MP-FN,Designan fiscales en el Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2358807-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358808-1,MINISTERIO PUBLICO,RESOLUCION,N° 2981-2024-MP-FN,Designan fiscales en el Distrito Fiscal de Lambayeque y en el Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2358808-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358717-1,"SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES",RESOLUCION,SBS N° 00003-2025,Autorizan la difusión en consulta pública del proyecto normativo que modifica el Manual de Contabilidad para Empresas del Sistema Financiero aprobado por la Resolución SBS N° 348-95 y sus normas modificatorias,https://busquedas.elperuano.pe/dispositivo/NL/2358717-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2352093-1,GOBIERNO REGIONAL DE APURIMAC,ORDENANZA,N° 011-2024-GR-APURIMAC/CR,Declaran de interés regional la práctica del Carnaval Originario Huancabamba Ñahuimpuquio Checcche y Huaraccopata distrito de José María Arguedas provincia de Andahuaylas Región Apurímac,https://busquedas.elperuano.pe/dispositivo/NL/2352093-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358035-1,MUNICIPALIDAD DE BARRANCO,Ordenanzas,N° 646-2024-MDB y Acuerdo N° 504,Ordenanza que establece el Régimen de la Tasa de Estacionamiento Vehicular en las playas del distrito de Barranco Temporada 2025,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1ODAzNS0xMjAyNTAxMDM=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2025,2358051-1,MUNICIPALIDAD DE SAN MIGUEL,ORDENANZA,N° 509/MDSM,Ordenanza que aprueba Calendario Tributario del Ejercicio 2025 e incentivos tributarios por pronto pago de Arbitrios del Ejercicio 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358051-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358571-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,N° 0001-2025-MIDAGRI,Delegan facultades en diversos funcionarios del MIDAGRI y de órganos adscritos o descentralizados proyectos especiales programas u otros organismos dependientes durante el Año Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358571-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358570-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION,N° 006-2024-OFIS-PE,Designan personal en el Organismo de Focalización e Información Social,https://busquedas.elperuano.pe/dispositivo/NL/2358570-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358569-1,ECONOMIA Y FINANZAS,RESOLUCION MINISTERIAL,N° 410-2024-EF/49,Designan Jefe de Gabinete de Asesores del Despacho Ministerial,https://busquedas.elperuano.pe/dispositivo/NL/2358569-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358567-1,ENERGIA Y MINAS,RESOLUCION MINISTERIAL,N° 001-2025-MINEM/DM,Designan Asesor de Alta Dirección del Despacho Ministerial,https://busquedas.elperuano.pe/dispositivo/NL/2358567-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2357275-1,PRODUCE,RESOLUCION,N° D000025-2024-INACAL/PE,Delegan facultades en el/la Gerente/a General y en el/la Jefe/a de la Oficina de Administración del Instituto Nacional de Calidad durante el Año Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2357275-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358775-1,SALUD,RESOLUCION MINISTERIAL,N° 001-2025/MINSA,Designan Directora Ejecutiva de la Oficina de Presupuesto de la Oficina General de Planeamiento Presupuesto y Modernización del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2358775-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358083-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION DIRECTORAL,N° 0723-2024-MTC/17.03,Autorizan a la empresa CERTIFICADORA MRS S.A.C. como Entidad Certificadora de Conversiones a Gas Licuado de Petróleo – GLP de ámbito nacional,https://busquedas.elperuano.pe/dispositivo/NL/2358083-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358682-1,AUTORIDAD DE TRANSPORTE URBANO PARA LIMA Y CALLAO,RESOLUCION,N° 003-2025-ATU/PE,Designan Subdirectora de la Subdirección de Sanción de la Dirección de Fiscalización y Sanción,https://busquedas.elperuano.pe/dispositivo/NL/2358682-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358683-1,AUTORIDAD DE TRANSPORTE URBANO PARA LIMA Y CALLAO,RESOLUCION,N° 004-2025-ATU/PE,Designan Subdirector de la Dirección de Fiscalización y Sanción,https://busquedas.elperuano.pe/dispositivo/NL/2358683-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358025-1,INSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,RESOLUCION,N° 000190-2024-GEG/INDECOPI,Designan Asesora de la Presidencia Ejecutiva del INDECOPI,https://busquedas.elperuano.pe/dispositivo/NL/2358025-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358439-1,ORGANISMO TÉCNICO DE LA ADMINISTRACIÓN DE LOS SERVICIOS DE SANEAMIENTO,RESOLUCION,N° 000028-2024-OTASS-CD,Aprueban Lineamiento denominado Monitoreo a la gestión institucional operacional y/o comercial de las empresas prestadoras de servicios de agua potable y saneamiento Versión 01,https://busquedas.elperuano.pe/dispositivo/NL/2358439-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358641-1,AUTORIDAD NACIONAL DE SANIDAD E INOCUIDAD EN PESCA Y ACUICULTURA,RESOLUCION,N° 000001-2025-SANIPES/PE,Delegan facultades en diversos funcionarios del SANIPES durante el Ejercicio Fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358641-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358566-1,MINISTERIO PUBLICO,RESOLUCION,N° 2978-2024-MP-FN,Disponen que los fiscales continuarán en el ejercicio de sus funciones en las fiscalías unidad funcional y/o orgánica en el Ministerio Público como consecuencia de sus designaciones que se otorgaron durante el año 2024 -con un período determinado- hasta otra disposición por la Fiscalía de la Nación,https://busquedas.elperuano.pe/dispositivo/NL/2358566-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2354708-1,GOBIERNO REGIONAL DE MOQUEGUA,ORDENANZA,N° 009-2024-CR/GRM,Ordenanza Regional que aprueba el Sello Regional de Moquegua en el marco de la Política Nacional de Desarrollo e Inclusión Social,https://busquedas.elperuano.pe/dispositivo/NL/2354708-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358774-1,MUNICIPALIDAD DE LA VICTORIA,Decretos de Alcaldía,N° 012-2024/MLV,Prorrogan vigencia de la Ordenanza N° 451/MLV que establece Beneficios para el Pago de Multas Administrativas en Estado Ordinario y Coactivo en el distrito de La Victoria,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1ODc3NC0xMjAyNTAxMDI=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358045-1,MUNICIPALIDAD DE PUNTA HERMOSA,Ordenanzas,N° 536-MDPH y Acuerdo N° 521,Ordenanza que establece el Régimen de la Tasa por Estacionamiento Vehicular Temporal en la Playa El Silencio Temporada 2025 en el distrito de Punta Hermosa,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1ODA0NS0xMjAyNTAxMDI=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358811-1,RELACIONES EXTERIORES,CONVENIO,Acuerdo CRESPIAL,Acuerdo entre el Gobierno de la República del Perú y la Organización de las Naciones Unidas para la Educación la Ciencia y la Cultura (UNESCO) relativo a la renovación de la designación del Centro Regional para la Salvaguardia del Patrimonio Cultural Inmaterial de América Latina (CRESPIAL) como centro de categoría 2 bajo los auspicios de la UNESCO en Cusco (Perú),https://busquedas.elperuano.pe/dispositivo/NL/2358811-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2025,2358812-1,RELACIONES EXTERIORES,CONVENIO,Entrada en vigor CRESPIAL,Entrada en vigor del «Acuerdo entre el Gobierno de la República del Perú y la Organización de las Naciones Unidas para la Educación la Ciencia y la Cultura (UNESCO) relativo a la renovación de la designación del Centro Regional para la Salvaguardia del Patrimonio Cultural Inmaterial de América Latina (CRESPIAL) como centro de categoría 2 bajo los auspicios de la UNESCO en Cusco (Perú)»,https://busquedas.elperuano.pe/dispositivo/NL/2358812-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358403-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION MINISTERIAL,N° 381-2024-PCM,Designan Subsecretaria I de la Subsecretaría de Asuntos Técnicos de Demarcación y Organización Territorial de la Secretaría de Demarcación y Organización Territorial,https://busquedas.elperuano.pe/dispositivo/NL/2358403-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358136-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,N° 385-2024-MINCETUR,Designan Asesor I del Gabinete de Asesores del Despacho Ministerial,https://busquedas.elperuano.pe/dispositivo/NL/2358136-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2356057-1,ENERGIA Y MINAS,RESOLUCION DIRECTORAL,N° 0168-2024-MINEM/DGE,Otorgan a favor de RENOVA SOLARIS ENERGÍA S.A.C. concesión eléctrica rural para la dotación de energía eléctrica mediante generación autónoma con fuentes no convencionales en proyecto ubicado en distritos de las provincias de Anta Chumbivilcas Cusco La Convención Paruro Acomayo Canas Canchis Espinar Paruro y Quispicanchi departamento de Cusco,https://busquedas.elperuano.pe/dispositivo/NL/2356057-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2356166-1,ENERGIA Y MINAS,RESOLUCION DIRECTORAL,N° 0173-2024-MINEM/DGE,Otorgan a favor de ORIENTAL RENOVA la concesión eléctrica rural para la dotación de energía eléctrica mediante generación autónoma con fuentes no convencionales en proyecto ubicado en las provincias de Acomayo Anta Calca Canas Canchis Chumbivilcas Cusco Espinar La Convención Paruro Paucartambo Quispicanchi y Urubamba departamento de Cusco,https://busquedas.elperuano.pe/dispositivo/NL/2356166-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2357520-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 383-2024-MIMP,Designan Asesora II del Despacho Viceministerial de Poblaciones Vulnerables,https://busquedas.elperuano.pe/dispositivo/NL/2357520-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358046-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 391-2024-MIMP,Designan Director General de la Oficina General de Asesoría Jurídica del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2358046-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358048-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 392-2024-MIMP,Designan Director General de la Oficina General de Administración del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2358048-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358050-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 393-2024-MIMP,Designan Directora II de la Oficina de Abastecimiento y Servicios de la Oficina General de Administración del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2358050-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358088-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 394-2024-MIMP,Designan Directora II de la Oficina de Tesorería de la Oficina General de Administración del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2358088-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358090-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 395-2024-MIMP,Designan Coordinador de la Sub Unidad de Logística (hoy Subunidad de Abastecimiento) del INABIF,https://busquedas.elperuano.pe/dispositivo/NL/2358090-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358092-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 396-2024-MIMP,Modifican la R.M. N° 373-2024-MIMP que dispuso la publicación del proyecto Estrategia para la adecuada implementación del sistema de apoyos y salvaguardias para el ejercicio de la capacidad jurídica de las personas con discapacidad,https://busquedas.elperuano.pe/dispositivo/NL/2358092-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358529-1,PRODUCE,FE DE ERRATA,Res. N° 000013-2024-ITP/DE,FE DE ERRATA,https://busquedas.elperuano.pe/dispositivo/NL/2358529-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358525-1,PRODUCE,FE DE ERRATA,Res. N° 000016-2024-ITP/DE,FE DE ERRATA,https://busquedas.elperuano.pe/dispositivo/NL/2358525-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358527-1,PRODUCE,FE DE ERRATA,Res. N° 000012-2024-ITP/DE,FE DE ERRATA,https://busquedas.elperuano.pe/dispositivo/NL/2358527-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358560-1,BIBLIOTECA NACIONAL DEL PERU,RESOLUCION JEFATURAL,N° 000220-2024-BNP,Delegan facultades y atribuciones a diversos funcionarios de la Biblioteca Nacional del Perú durante el año fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358560-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358020-1,BIBLIOTECA NACIONAL DEL PERU,RESOLUCION JEFATURAL,N° 000216-2024-BNP,Designan Jefa de la Oficina de Administración de la Biblioteca Nacional del Perú,https://busquedas.elperuano.pe/dispositivo/NL/2358020-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358531-1,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,RESOLUCION JEFATURAL,N° 277-2024-J/INEN,Designan Directora Ejecutiva de la Oficina de Comunicaciones del Instituto Nacional de Enfermedades Neoplásicas - INEN,https://busquedas.elperuano.pe/dispositivo/NL/2358531-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358528-1,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,RESOLUCION JEFATURAL,N° 276-2024-J/INEN,Delegan facultades en diversos órganos y unidades orgánicas del INEN durante el año fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2358528-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358011-1,INSTITUTO NACIONAL DE SALUD,RESOLUCION,N° 259-2024-PE/INS,Designan Jefa de Equipo II de la Gerencia General del Instituto Nacional de Salud,https://busquedas.elperuano.pe/dispositivo/NL/2358011-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358565-1,SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION,RESOLUCION,N° 000231-2024-02.00/SENCICO,Modifican el Presupuesto Institucional del Pliego 205: Servicio Nacional de Capacitación para la Industria de la Construcción para el Año Fiscal 2024,https://busquedas.elperuano.pe/dispositivo/NL/2358565-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/2025,2358171-1,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS",RESOLUCION,N° D000090-2024-SUTRAN-CD,Designan Gerente de la Gerencia de Procedimientos y Sanciones de la Superintendencia de Transporte Terrestre de Personas Carga y Mercancías - SUTRAN,https://busquedas.elperuano.pe/dispositivo/NL/2358171-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
