Fecha Publicaci¢n,OP,Entidad,Dispositivo,N£mero,Sumilla,Link,Fecha Corte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350171-1,CONSEJO EJECUTIVO DEL PODER JUDICIAL,RESOLUCION ADMINISTRATIVA,N¯ 000414-2024-CE-PJ,Aprueban el Plan de Actividades del Equipo TÇcnico Institucional de Implementaci¢n de la Nueva Ley Procesal del Trabajo para el a§o 2025,https://busquedas.elperuano.pe/dispositivo/NL/2350171-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350175-1,CONSEJO EJECUTIVO DEL PODER JUDICIAL,RESOLUCION ADMINISTRATIVA,N¯ 000417-2024-CE-PJ,Establecen que en los casos de discordia impedimento licencias vacaciones o cualquier otra situaci¢n an†loga que amerite la ausencia de uno de los jueces superiores de las Salas Transitorias Especializadas en Extinci¢n de Dominio con sede en Lima Arequipa y La Libertad se llamar† al juez superior menos antiguo de las salas de la especialidad m†s cercana geogr†ficamente; y dictan otras disposiciones,https://busquedas.elperuano.pe/dispositivo/NL/2350175-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350179-1,CONSEJO EJECUTIVO DEL PODER JUDICIAL,RESOLUCION ADMINISTRATIVA,N¯ 000418-2024-CE-PJ,Disponen la ampliaci¢n de la implementaci¢n del Expediente Judicial Electr¢nico (EJE) y la Mesa de Partes Electr¢nica (MPE) para la especialidad Laboral ? Nueva Ley Procesal del Trabajo (NLPT) en el Juzgado de Trabajo Transitorio de Descarga 11¯ Juzgado de Paz Letrado Laboral y el Juzgado de Paz Letrado Laboral Transitorio de Arequipa Distrito Judicial de Arequipa,https://busquedas.elperuano.pe/dispositivo/NL/2350179-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2349919-1,BANCO CENTRAL DE RESERVA,CIRCULAR,N¯ 0030-2024-BCRP,÷ndice de reajuste diario a que se refiere el art°culo 240ß de la Ley General del Sistema Financiero y del Sistema de Seguros y Org†nica de la Superintendencia de Banca Seguros y AFP correspondiente al mes de diciembre de 2024,https://busquedas.elperuano.pe/dispositivo/NL/2349919-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350134-1,CONTRALORIA GENERAL DE LA REPUBLICA,RESOLUCION,N¯ 708-2024-CG,Aprueban la Directiva N¯ 014-2024-CG/VCST Supervisi¢n TÇcnica a los Servicios de Control,https://busquedas.elperuano.pe/dispositivo/NL/2350134-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350225-1,CONTRALORIA GENERAL DE LA REPUBLICA,RESOLUCION,N¯ 709-2024-CG,Modifican el Reglamento de Infracciones y Sanciones aprobado por Resoluci¢n de Contralor°a N¯ 276-2014-CG,https://busquedas.elperuano.pe/dispositivo/NL/2350225-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350254-1,CONTRALORIA GENERAL DE LA REPUBLICA,RESOLUCION,N¯ 710-2024-CG,Dan por terminada designaci¢n de Jefas de ‡rganos de Control Institucional de las Municipalidades Provinciales de Caravel° y Condesuyos,https://busquedas.elperuano.pe/dispositivo/NL/2350254-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350299-1,CONTRALORIA GENERAL DE LA REPUBLICA,RESOLUCION,N¯ 711-2024-CG,Suspenden la eficacia del art°culo 1 de la Resoluci¢n de Contralor°a N¯ 247-2024-CG modificado por Resoluci¢n de Contralor°a N¯ 281-2024-CG que modifica el rubro De la publicidad de los resultados de los servicios de control de la secci¢n IV. Normas Comunes a los Servicios de Control de las Normas Generales de Control Gubernamental; y dictan otras disposiciones,https://busquedas.elperuano.pe/dispositivo/NL/2350299-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350092-1,MINISTERIO PUBLICO,RESOLUCION,N¯ 2742-2024-MP-FN,Designan fiscal en el despacho de la Primera Fiscal°a Provincial Penal Corporativa de Hu†nuco,https://busquedas.elperuano.pe/dispositivo/NL/2350092-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350576-1,MINISTERIO PUBLICO,RESOLUCION,N¯ 2765-2024-MP-FN,Dan por concluido el nombramiento de fiscal adjunta provincial provisional transitoria del Distrito Fiscal de Piura,https://busquedas.elperuano.pe/dispositivo/NL/2350576-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2349733-1,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,RESOLUCION JEFATURAL,N¯ 000184-2024/JNAC/RENIEC,Designan Jefa de la Unidad de Gesti¢n de Prensa de la Oficina de Comunicaciones y Prensa del RENIEC,https://busquedas.elperuano.pe/dispositivo/NL/2349733-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2349735-1,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,RESOLUCION JEFATURAL,N¯ 000185-2024/JNAC/RENIEC,Autorizan viaje de servidores del RENIEC a Espa§a en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2349735-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2349770-1,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,RESOLUCION JEFATURAL,N¯ 000180-2024/JNAC/RENIEC,Aprueban el Plan Operativo Institucional 2024 Modificado Versi¢n 3 del Registro Nacional de Identificaci¢n y Estado Civil ? RENIEC para el a§o fiscal 2024,https://busquedas.elperuano.pe/dispositivo/NL/2349770-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2349844-1,"SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES",RESOLUCION,SBS N¯ 04072-2024,Declaran la disoluci¢n de la Cooperativa de Ahorro y CrÇdito MF y su exclusi¢n del Registro Nacional de Cooperativas de Ahorro y CrÇdito No Autorizadas a Captar Recursos del P£blico,https://busquedas.elperuano.pe/dispositivo/NL/2349844-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350230-1,GOBIERNO REGIONAL DE PIURA,FE DE ERRATA,Acuerdo N¯ 2353-2024/GRP-CR,FE DE ERRATA,https://busquedas.elperuano.pe/dispositivo/NL/2350230-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2349517-1,GOBIERNO REGIONAL DE SAN MARTIN,RESOLUCION DIRECTORAL,N¯ 142-2024-GRSM/DREM,Rectifican la R.D. N¯ 134-2024-GRSM/DREM que aprob¢ contrato de concesi¢n definitiva de generaci¢n de energ°a elÇctrica con recursos energÇticos renovables,https://busquedas.elperuano.pe/dispositivo/NL/2349517-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2348846-1,MUNICIPALIDAD DE CARABAYLLO,DECRETO DE ALCALDIA,N¯ 13-2024/MDC,Prorrogan vigencia de la Ordenanza Nß 506/MDC Ordenanza que establece beneficios para el pago de las deudas tributarias y no tributarias en el distrito de Carabayllo,https://busquedas.elperuano.pe/dispositivo/NL/2348846-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350211-1,MUNICIPALIDAD DE MAGDALENA DEL MAR,ORDENANZA,N¯ 250-2024-MDMM,Ordenanza que otorga facilidades de pago para los contribuyentes del distrito de Magdalena del Mar,https://busquedas.elperuano.pe/dispositivo/NL/2350211-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350139-1,MUNICIPALIDAD DE SAN JUAN DE LURIGANCHO,Ordenanzas,N¯ 494-MDSJL,Ordenanza que establece el rÇgimen de beneficios tributarios y no tributarios para los contribuyentes y administrados que cumplan con la regularizaci¢n de sus obligaciones tributarias con la Municipalidad Distrital de San Juan de Lurigancho,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1MDEzOS0xMjAyNDEyMDM=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2334869-1,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,ACUERDO,N¯ 357-2024-CMPT-SO.,Autorizan viaje de regidores para asistir al evento Expo Acre que se realizar† en Brasil,https://busquedas.elperuano.pe/dispositivo/NL/2334869-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2024,2350090-1,ORGANISMO SUPERVISOR DE LA INVERSI‡N EN INFRAESTRUCTURA DE TRANSPORTE DE USO PÈBLICO,RESOLUCION,N¯ 0079-2024-PD-OSITRAN,Aprueban el Informe Propuesta: Revisi¢n Tarifaria de la Tarifa M†xima de la playa de estacionamiento vehicular ? Nuevo Terminal del Aeropuerto Internacional Jorge Ch†vez y sus anexos; y disponen la publicaci¢n del proyecto de resoluci¢n que aprueba la propuesta de revisi¢n tarifaria junto con otros documentos relacionados,https://busquedas.elperuano.pe/dispositivo/NL/2350090-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2350200-1,CONGRESO DE LA REPUBLICA,LEY,N¯ 32177,Ley que regula el otorgamiento de dietas y la realizaci¢n de sesiones de los diferentes ¢rganos resolutivos del Instituto Nacional de Defensa de la Competencia y de la Protecci¢n de la Propiedad Intelectual (INDECOPI),https://busquedas.elperuano.pe/dispositivo/NL/2350200-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2350202-1,CONGRESO DE LA REPUBLICA,LEY,N¯ 32178,Ley que modifica el Decreto Legislativo 1441 Decreto Legislativo del Sistema Nacional de Tesorer°a para establecer excepciones al Ministerio de Salud y al INEN respecto de sus tasas ingresos no tributarios y multas,https://busquedas.elperuano.pe/dispositivo/NL/2350202-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349002-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION VICE MINISTERIAL,N¯ 0046-2024-MINCETUR/VMT,Otorgan el reconocimiento como Pueblo con Encanto al Pueblo de Huancaya ubicado en el distrito de Huancaya provincia de Yauyos departamento de Lima,https://busquedas.elperuano.pe/dispositivo/NL/2349002-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349638-1,DESARROLLO E INCLUSI‡N SOCIAL,RESOLUCION,N¯ D00003-2024-OFIS-PE,Aprueban el Manual de Clasificador de Cargos del Organismo de Focalizaci¢n e Informaci¢n Social,https://busquedas.elperuano.pe/dispositivo/NL/2349638-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349215-1,DESARROLLO E INCLUSI‡N SOCIAL,RESOLUCION MINISTERIAL,N¯ D000184-2024-MIDIS,Aprueban la herramienta denominada Observatorio de Integridad del Sector MIDIS,https://busquedas.elperuano.pe/dispositivo/NL/2349215-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349646-1,EDUCACION,RESOLUCION DIRECTORAL,N¯ 00049-2024-PEIP-EB,Designan Director del Sistema Administrativo III de la Oficina de Administraci¢n del Proyecto Especial de Inversi¢n P£blica Escuelas Bicentenario,https://busquedas.elperuano.pe/dispositivo/NL/2349646-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349499-1,CENTRAL DE COMPRAS PÈBLICAS,RESOLUCION JEFATURAL,N¯ 000204-2024-PERÈ COMPRAS-JEFATURA,Designan jefa de la Oficina de Asesor°a Jur°dica de la Central de Compras P£blicas ? PERÈ COMPRAS,https://busquedas.elperuano.pe/dispositivo/NL/2349499-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349629-1,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,RESOLUCION,N¯ 073-2024-SUNASS-CD,Modifican la Norma complementaria al Decreto Supremo N¯ 010-2019-VIVIENDA Reglamento de Valores M†ximos Admisibles (VMA) para las descargas de aguas residuales no domÇsticas en el sistema de alcantarillado sanitario aprobada por Resoluci¢n de Consejo Directivo N¯ 011-2020-SUNASS-CD,https://busquedas.elperuano.pe/dispositivo/NL/2349629-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349699-1,"CONSEJO NACIONAL DE CIENCIA, TECNOLOG÷A E INNOVACI‡N TECNOL‡GICA",RESOLUCION,N¯ 155-2024-CONCYTEC-P,Aprueban transferencias financieras a entidades p£blicas y el otorgamiento de subvenci¢n a persona jur°dica privada,https://busquedas.elperuano.pe/dispositivo/NL/2349699-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349304-1,INSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,RESOLUCION,N¯ 000171-2024-GEG/INDECOPI,Modifican el Manual de Clasificador de Cargos del INDECOPI,https://busquedas.elperuano.pe/dispositivo/NL/2349304-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349697-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACI‡N TRIBUTARIA,RESOLUCION,N¯ 000198-2024-SUNAT/800000,Designan Supervisor 1 de la Divisi¢n de Ejecuci¢n Contractual de la Gerencia de Gesti¢n de Contrataciones de la Intendencia Nacional de Administraci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2349697-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349698-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACI‡N TRIBUTARIA,RESOLUCION,N¯ 000271-2024/SUNAT,Designan funcionarios en cargos de confianza,https://busquedas.elperuano.pe/dispositivo/NL/2349698-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2348767-1,ACADEMIA DE LA MAGISTRATURA,RESOLUCION,N¯ 000030-2024-D-AMAG/CD-P,Aceptan renuncia de Presidente del Consejo Directivo de la Academia de la Magistratura,https://busquedas.elperuano.pe/dispositivo/NL/2348767-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2348820-1,OFICINA NACIONAL DE PROCESOS ELECTORALES,RESOLUCION,N¯ 000085-2024-SG/ONPE,Admiten solicitud de revocatoria presentada respecto del mandato de las autoridades municipales del distrito de Huamal° provincia de Jauja regi¢n de Jun°n,https://busquedas.elperuano.pe/dispositivo/NL/2348820-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2349260-1,MUNICIPALIDAD DE LA MOLINA,ORDENANZA,N¯ 458/MDLM,Prorrogan para el ejercicio 2025 la vigencia de la Ordenanza N¯ 430/MDLM Ordenanza que estableci¢ el Derecho de Emisi¢n Mecanizada por la Actualizaci¢n de Valores de la Declaraci¢n Jurada liquidaci¢n del Impuesto Predial y Arbitrios Municipales y Distribuci¢n para el Ejercicio 2023,https://busquedas.elperuano.pe/dispositivo/NL/2349260-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2024,2339459-1,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,ORDENANZA,N¯ 007-2024-MDNCH,Disponen obligatoriedad de limpiar y cercar terrenos sin constru°r con construcci¢n paralizada o en situaci¢n de abandono,https://busquedas.elperuano.pe/dispositivo/NL/2339459-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349696-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION SUPREMA,N¯ 249-2024-PCM,Nombran Ministro de Estado en el Despacho de Energ°a y Minas,https://busquedas.elperuano.pe/dispositivo/NL/2349696-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349532-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,N¯ 365-2024-MINCETUR,Autorizan viaje de representantes del MINCETUR a la Rep£blica de Corea en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2349532-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349254-1,CULTURA,RESOLUCION DIRECTORAL,N¯ 000206-2024-DGPA-VMPCIC/MC,Determinan la Protecci¢n Provisional del Sitio Arqueol¢gico Cementerio Tunan ubicado en el distrito Paramonga provincia de Barranca departamento de Lima,https://busquedas.elperuano.pe/dispositivo/NL/2349254-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349684-1,CULTURA,RESOLUCION MINISTERIAL,N¯ 000435-2024-MC,Designan Asesor II de la Secretar°a General del Ministerio de Cultura,https://busquedas.elperuano.pe/dispositivo/NL/2349684-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349696-2,CULTURA,RESOLUCION SUPREMA,N¯ 018-2024-MC,Encargan funciones del cargo de Presidente Ejecutivo del Instituto Nacional de Radio y Televisi¢n del Per£,https://busquedas.elperuano.pe/dispositivo/NL/2349696-2,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349685-1,CULTURA,RESOLUCION VICE MINISTERIAL,N¯ 000335-2024-VMPCIC/MC,Declaran Patrimonio Cultural de la Naci¢n a bien cultural mueble,https://busquedas.elperuano.pe/dispositivo/NL/2349685-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349637-1,DEFENSA,RESOLUCION MINISTERIAL,N¯ 01687-2024-DE,Designan Director de la Direcci¢n de Pensiones y Servicio Social de la Direcci¢n General Previsional de las Fuerzas Armadas,https://busquedas.elperuano.pe/dispositivo/NL/2349637-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349663-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION,N¯ D000286-2024-MIDAGRI-SERFOR-DE,Designan Asesora de la Direcci¢n Ejecutiva del Servicio Nacional Forestal y de Fauna Silvestre - SERFOR,https://busquedas.elperuano.pe/dispositivo/NL/2349663-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349664-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION,N¯ D000289-2024-MIDAGRI-SERFOR-DE,Designan Directora de la Direcci¢n de Catastro Zonificaci¢n y Ordenamiento de la Direcci¢n General de Informaci¢n y Ordenamiento Forestal y de Fauna Silvestre del Servicio Nacional Forestal y de Fauna Silvestre - SERFOR y otra designaci¢n temporal,https://busquedas.elperuano.pe/dispositivo/NL/2349664-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349597-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION DIRECTORAL,N¯ D000044-2024-MIDAGRI-SENASA-DSV,Autorizan ingreso al pa°s de plantas de ar†ndano de origen y procedencia de la Rep£blica de Chile a travÇs del Complejo Fronterizo Santa Rosa ubicado en el departamento de Tacna y bajo la responsabilidad de la empresa Family Farms Per£ S.R.L.,https://busquedas.elperuano.pe/dispositivo/NL/2349597-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349680-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,N¯ 0394-2024-MIDAGRI,Designan Director General de la Direcci¢n General de Pol°ticas Agrarias del Viceministerio de Pol°ticas y Supervisi¢n del Desarrollo Agrario del Ministerio de Desarrollo Agrario y Riego,https://busquedas.elperuano.pe/dispositivo/NL/2349680-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349681-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,N¯ 0396-2024-MIDAGRI,Designan Director General de la Direcci¢n General de Saneamiento de la Propiedad Agraria y Catastro Rural del Viceministerio de Pol°ticas y Supervisi¢n del Desarrollo Agrario del Ministerio de Desarrollo Agrario y Riego,https://busquedas.elperuano.pe/dispositivo/NL/2349681-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349693-1,DESARROLLO E INCLUSI‡N SOCIAL,RESOLUCION,N¯ D000729-2024-MIDIS/PNAEQW-DE,Designan Jefe de la Unidad de Recursos Humanos del Programa Nacional de Alimentaci¢n Escolar Qali Warma,https://busquedas.elperuano.pe/dispositivo/NL/2349693-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349688-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1477-2024-IN,Designan Director de la Oficina de Programaci¢n Multianual de Inversiones de la Oficina General de Planeamiento y Presupuesto del Ministerio del Interior,https://busquedas.elperuano.pe/dispositivo/NL/2349688-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349694-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1479-2024-IN,Designan Director General de la Oficina General de Planeamiento y Presupuesto del Ministerio del Interior,https://busquedas.elperuano.pe/dispositivo/NL/2349694-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349654-1,JUSTICIA,DECRETO SUPREMO,N¯ 017-2024-JUS,Decreto Supremo que aprueba el Protocolo de Actuaci¢n Interinstitucional para la aplicaci¢n del proceso de Extinci¢n de Dominio,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM0OTY1NC0xMjAyNDEyMDE=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349671-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION MINISTERIAL,N¯ 0301-2024-JUS,Aprueban el TrigÇsimo Sexto Listado de Personas Beneficiarias civiles militares y policiales del Programa de Reparaciones Econ¢micas (PRE),https://busquedas.elperuano.pe/dispositivo/NL/2349671-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349673-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION MINISTERIAL,N¯ 0302-2024-JUS,Autorizan viaje de Procuradora P£blica Ad Hoc para el caso Odebrecht y otras a la ciudad de Sao Paulo (Brasil) en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2349673-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349674-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION MINISTERIAL,N¯ 0303-2024-JUS,Aprueban actualizaci¢n del Plan de Implementaci¢n de la Procuradur°a General del Estado,https://busquedas.elperuano.pe/dispositivo/NL/2349674-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349675-1,PRODUCE,RESOLUCION,N¯ 000203-2024-ITP/DE,Designan Director de la Direcci¢n de Estrategia Desarrollo y Fortalecimiento de los Centros de Innovaci¢n Productiva y Transferencia Tecnol¢gica del Instituto Tecnol¢gico de la Producci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2349675-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349676-1,PRODUCE,RESOLUCION,N¯ 000204-2024-ITP/DE,Designan Director de la Direcci¢n de Seguimiento y Evaluaci¢n del Instituto Tecnol¢gico de la Producci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2349676-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349677-1,PRODUCE,RESOLUCION,N¯ 000205-2024-ITP/DE,Designan Directora de la Direcci¢n de Investigaci¢n Desarrollo Innovaci¢n y Transferencia Tecnol¢gica del Instituto Tecnol¢gico de la Producci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2349677-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349687-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,N¯ 0918-2024-RE,Autorizan viaje de funcionario diplom†tico a Paraguay en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2349687-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349689-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,N¯ 0920-2024-RE,Autorizan viaje de funcionario diplom†tico a Suiza en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2349689-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349691-1,TRABAJO Y PROMOCION DEL EMPLEO,RESOLUCION MINISTERIAL,N¯ 192-2024-TR,Autorizan viaje de Director General de la Direcci¢n General de Derechos Fundamentales y Seguridad y Salud en el Trabajo a Italia en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2349691-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2024,2349339-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 691-2024-MTC/01.03,Otorgan a la empresa GRUPO HEMMY E.I.R.L. Concesi¢n Ènica para la prestaci¢n de servicios p£blicos de telecomunicaciones en †rea que comprende todo el territorio de la Rep£blica,https://busquedas.elperuano.pe/dispositivo/NL/2349339-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
